ID,FEMALE,MALE,BYEAR,AGE,AGEMBTH,HHINC97,POVRAT97,HHBMBF,HHBMOF,HHOMBF,HHBMONLY,HHBFONLY,HHOTHER,MSA97NO,MSA97NCC,MSA97CC,MSA97NK,ETHBLACK,ETHHISP,ETHWHITE,S,EDUCPROF,EDUCPHD,EDUCMAST,EDUCBA,EDUCAA,EDUCHSD,EDUCGED,EDUCDO,PRMONM,PRMONF,PRMSTYUN,PRMSTYPE,PRMSTYAN,PRMSTYAE,PRFSTYUN,PRFSTYPE,PRFSTYAN,PRFSTYAE,SINGLE,MARRIED,COHABIT,OTHSING,FAITHN,FAITHP,FAITHC,FAITHJ,FAITHO,FAITHM,ASVABAR,ASVABWK,ASVABPC,ASVABMK,ASVABNO,ASVABCS,ASVABC,ASVABC4,VERBAL,ASVABMV,HEIGHT,WEIGHT04,WEIGHT11,SF,SM,SFR,SMR,SIBLINGS,REG97NE,REG97NC,REG97S,REG97W,RS97RURL,RS97URBN,RS97UNKN,JOBS,EARNINGS,HOURS,TENURE,CATGOV,CATPRI,CATNPO,CATMIS,CATSE,COLLBARG,URBAN,REGNE,REGNC,REGW,REGS,MSA11NO,MSA11NCC,MSA11CC,MSA11NK,MSA11NIC,EXP
2123,0,1,1981,30,34,82500,519,1,0,0,0,0,0,0,1,0,0,0,0,1,16,0,0,0,1,0,0,0,0,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,.7843149,1.140296,.6368034,.1497473,.4224737,.8041961,.9189139,.7580381,.9472945,68136,68,220,240,12,16,12,16,1,0,0,0,1,0,1,0,5,14.3,42,2.807692,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,4.653846
4416,0,1,1982,29,23,83950,380,0,0,1,0,0,0,0,1,0,0,0,1,0,18,0,0,1,0,0,0,0,0,8,8,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,.1293688,-.3486013,.373468,-.3690708,-.8338133,.1980703,.0774853,-.0607464,.0128688,52433,70,140,160,14,16,14,18,1,0,0,0,1,0,1,0,4,22,40,6.461538,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,3.826923
6569,0,1,1984,27,25,22400,177,0,0,0,1,0,0,0,0,1,0,0,0,1,12,0,0,0,0,0,1,0,0,4,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,.0355736,-.5205497,-.8766769,-.5951146,-.3680604,-.5339349,-.364833,-.5481929,-.745501,22010,71,190,220,13,15,,15,3,0,0,0,1,0,1,0,8,35,80,.0576923,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,6.076923
5106,0,1,1981,30,27,,,1,0,0,0,0,0,1,0,0,0,0,0,1,15,0,0,0,0,0,1,0,0,,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,.6170192,-.8243954,.7524578,.5706194,1.009217,.174905,.3188837,.3115788,-.0387547,61145,73,205,225,12,12,12,12,1,0,1,0,0,0,1,0,13,10,40,.4038461,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,3.307692
729,0,1,1980,31,28,86800,452,1,0,0,0,0,0,0,1,0,0,1,0,0,16,0,0,0,1,0,0,0,0,,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,.4670146,.7202979,-.0668401,.8527601,.5058031,.3617231,.4357738,.5515426,.3480819,69945,71,210,240,14,14,14,14,4,0,1,0,0,0,1,0,9,11.23,40,2.230769,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,7.076923
1485,0,1,1983,28,26,75126,472,1,0,0,0,0,0,0,1,0,0,0,0,1,14,0,0,0,0,1,0,0,0,12,10,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,-.1281089,.1796186,-.4432312,.6614174,-.2465308,-.6243222,-.1432872,.0748404,-.1409706,49125,67,144,155,13,13,13,13,1,0,0,1,0,0,1,0,7,24.8,40,2.480769,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,6.153846
3059,0,1,1982,29,27,54100,428,0,0,0,1,0,0,0,0,1,0,0,0,1,17,0,0,0,1,0,0,0,0,7,6,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1.465603,.311608,.1410473,1.225367,1.302137,.7974397,.9293921,.8790545,.2409986,73934,74,170,196,14,16,,16,2,0,1,0,0,0,1,0,5,28.13,40,1.980769,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2.865385
6111,0,1,1981,30,,,,1,0,0,0,0,0,0,1,0,0,0,0,1,15,0,0,0,0,0,1,0,0,,,,,,,,,,,0,0,0,1,0,0,0,0,0,1,.5871831,-.8209805,-.1705526,1.413424,2.209411,.5913156,.0497948,.2817412,-.5291539,52076,69,140,170,12,14,12,14,1,0,0,1,0,0,1,0,6,37,40,4.269231,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,7.173077
287,0,1,1980,31,22,,,1,0,0,0,0,0,0,1,0,0,0,0,1,12,0,0,0,0,0,1,0,0,,,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,-.3950377,-.84713,-1.051014,-.3335268,.0610058,-.6023173,-.7391297,-.7356631,-1.012629,18211,69,220,240,12,12,12,12,2,1,0,0,0,0,1,0,2,24.06,40,11.42308,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,12.78846
630,0,1,1981,30,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,13,0,0,0,0,0,1,0,0,,,,,,,,,,,0,1,0,0,0,0,0,0,1,0,1.223333,-.1277607,.7880437,.6861737,1.593982,-.7913172,.8533004,.7184777,.3517217,63361,70,155,185,12,14,,14,3,0,0,0,1,0,1,0,8,32.69,40,3.846154,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7.288462
5438,0,1,1983,28,26,27304,172,0,1,0,0,0,0,1,0,0,0,0,0,1,14,0,0,0,0,1,0,0,0,5,,1,0,0,0,,,,,0,1,0,0,0,1,0,0,0,0,1.187879,1.259858,.3874781,1.56889,1.905081,-.0863546,1.105044,1.231776,.8780943,87807,66,170,157,12,12,11,12,3,0,1,0,0,0,1,0,6,18.6,40,5.326923,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,3.788461
5861,0,1,1982,29,22,32000,153,1,0,0,0,0,0,1,0,0,0,0,0,1,17,0,0,0,1,0,0,0,0,14,8,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1.952572,1.346315,1.38878,1.748011,.8408536,-.5094537,1.824198,1.800273,1.458171,97131,68,150,164,11,12,11,12,3,0,0,1,0,1,0,0,2,35.63,40,6.326923,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5.711538
1086,0,1,1983,28,32,,,1,0,0,0,0,0,0,1,0,0,0,0,1,16,0,0,0,1,0,0,0,0,11,11,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1.752636,.9001573,1.313825,2.150902,.4241273,1.205578,1.571125,1.711242,1.180274,96974,70,165,170,16,12,16,12,2,1,0,0,0,0,1,0,4,24,40,4.634615,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,4.153846
6059,0,1,1981,30,20,480,4,0,0,0,1,0,0,0,1,0,0,1,0,0,15,0,0,0,0,1,0,0,0,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,-.8620026,-.8198422,-.1004928,-1.051381,-.2208173,-1.597957,-.7270724,-.793591,-.4911856,19507,66,170,190,9,12,,12,1,0,0,1,0,1,0,0,7,14,40,1.903846,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6.711538
5790,0,1,1980,31,31,8000,50,1,0,0,0,0,0,1,0,0,0,0,0,1,18,0,0,1,0,0,0,0,0,,,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,.3178338,.689564,1.396632,-.302783,-.0014769,.1781409,.7474843,.5873648,1.112128,75420,70,240,270,14,16,14,16,1,0,0,1,0,1,0,0,11,10,40,1.692308,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,4.826923
4347,0,1,1984,27,30,26000,139,1,0,0,0,0,0,0,1,0,0,0,0,1,12,0,0,0,0,0,1,0,0,9,8,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,.5459852,.5790403,-.859996,.0950308,-1.039048,-.814451,.2224102,.1001272,-.1502193,59257,76,195,200,14,13,14,13,3,0,0,1,0,0,1,0,4,25,40,3.711539,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,7.634615
2713,0,1,1984,27,18,28000,176,1,0,0,0,0,0,0,0,1,0,0,0,1,10,0,0,0,0,0,0,0,1,10,11,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,-1.725826,-.830165,-1.334846,-1.511068,-1.295079,.2864189,-1.543825,-1.512249,-1.154943,6086,75,160,225,11,11,11,11,2,0,1,0,0,0,1,0,,12.5,30,.4807692,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,3.192308
976,0,1,1981,30,21,55600,297,1,0,0,0,0,0,0,1,0,0,0,0,1,16,0,0,0,0,1,0,0,0,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,-.4432306,.3150348,.3732451,-.8170925,-1.274944,-.9297051,-.0549026,-.1607042,.3666518,45486,67,180,165,14,12,14,12,2,0,0,0,1,0,1,0,6,32.5,56,4.173077,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,7.75
2954,0,1,1982,29,23,,,1,0,0,0,0,0,0,0,1,0,1,0,0,15,0,0,0,0,0,1,0,0,5,4,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,-.4204693,-.9814916,-.3482594,-.0785949,-.590642,-.5481025,-.5969199,-.5123878,-.7095178,26258,69,185,185,14,15,14,15,6,0,1,0,0,0,1,0,7,14.6,40,3.115385,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,4.730769
3310,0,1,1980,31,24,56413,301,1,0,0,0,0,0,0,1,0,0,0,0,1,12,0,0,0,0,0,1,0,0,,,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,.3998832,-.4225472,-1.783862,.4234069,-.3376302,-.7481856,-.3869705,-.3876682,-1.177019,34132,72,265,250,12,14,12,14,2,0,0,1,0,1,0,0,6,18.05,55,.7884616,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,8.134615
487,0,1,1984,27,28,75000,471,1,0,0,0,0,0,0,1,0,0,0,0,1,16,0,0,0,0,1,0,0,0,13,9,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,-1.578777,-.3589122,-1.498319,-1.896956,-1.790818,-.164277,-1.378437,-1.492957,-.9908108,6538,72,280,224,12,14,12,14,1,0,0,0,1,0,1,0,4,19.65,40,2.807692,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,2.730769
1853,0,1,1981,30,25,62000,331,1,0,0,0,0,0,0,1,0,0,1,0,0,18,0,0,0,1,0,0,0,0,,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,.8407905,.5973312,.7824834,.9936118,.4666567,-.8751603,.8407829,.8988083,.7354314,72455,73,185,210,16,20,16,20,2,0,1,0,0,0,1,0,4,26.92,50,5.538462,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,4.634615
3584,0,1,1983,28,36,75000,594,1,0,0,0,0,0,0,1,0,0,1,0,0,17,0,0,0,1,0,0,0,0,10,6,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,.7179598,.5324891,-.2152588,.5882684,.4518241,.2711475,.4812956,.453665,.1687796,69506,73,170,165,8,16,8,16,3,0,0,1,0,0,1,0,10,11.5,10,5.711538,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,4.75
4751,0,1,1981,30,25,34300,146,1,0,0,0,0,0,0,1,0,0,0,0,1,16,0,0,0,1,0,0,0,0,,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,.7502164,-.0366974,.2208928,1.155812,-.1426728,.8571824,.4624668,.5842804,.0978351,72105,75,240,210,19,17,19,17,4,0,0,0,1,0,1,0,5,18.27,40,3.75,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,4.769231
4312,0,1,1983,28,13,17000,83,0,0,0,1,0,0,0,0,1,0,0,1,0,14,0,0,0,0,1,0,0,0,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,1.682308,-.13455,.6888465,.9730961,.5870108,-.6311792,1.076416,.8975445,.2952016,77643,74,211,195,7,11,,11,10,0,0,1,0,0,1,0,11,6.07,15,4.576923,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,3.711539
3137,0,1,1983,28,26,56500,302,1,0,0,0,0,0,0,1,0,0,0,0,1,10,0,0,0,0,0,0,1,0,11,9,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,.1286954,.2479161,.5631837,-.1527634,.3070753,.6816361,.2931609,.219607,.4321488,58233,66,145,160,10,11,10,11,3,0,1,0,0,1,0,0,7,14,40,3.134615,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,10.44231
722,0,1,1983,28,26,64000,402,1,0,0,0,0,0,0,1,0,0,0,0,1,15,0,0,0,0,0,1,0,0,,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,1.129273,1.260996,1.436151,1.133176,.7535213,1.837362,1.361309,1.387219,1.437935,96662,71,205,205,14,14,14,14,1,0,1,0,0,0,1,0,2,14.55,40,8.25,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,4
6454,0,1,1981,30,24,42990,270,0,1,0,0,0,0,1,0,0,0,0,0,1,20,0,0,1,0,0,0,0,0,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,1.38317,1.052648,.7602422,1.574564,.9234889,-.5213983,1.257862,1.334339,.9663807,86211,72,200,205,10,12,14,12,2,0,0,0,1,1,0,0,5,28.57,50,7.134615,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,4.519231
3016,0,1,1984,27,32,,,0,1,0,0,0,0,0,1,0,0,0,0,1,16,0,0,0,1,0,0,0,0,12,8,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,.6983628,.8909323,1.374134,-.1933249,.8146586,-.1689523,1.005763,.7745319,1.207516,84611,71,160,165,14,16,16,16,2,0,1,0,0,1,0,0,2,17.46,40,5.307693,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,4.730769
5867,0,1,1982,29,25,67200,532,1,0,0,0,0,0,1,0,0,0,0,0,1,16,0,0,0,0,1,0,0,0,8,5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,.3265007,.4174691,.1310388,-.5164291,-.9038796,-.0821341,.3297125,.0997128,.2921146,57064,72,145,142,13,15,13,15,0,0,0,1,0,1,0,0,5,13.75,40,1.173077,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,5.038462
1031,0,1,1982,29,16,21220,168,0,1,0,0,0,0,0,0,1,0,1,0,0,15,0,0,0,0,1,0,0,0,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,.070762,-.2085914,.8783436,-.7528384,-.8008409,-1.588194,.222482,-.0040775,.3567714,43999,67,170,190,8,9,12,9,1,1,0,0,0,0,1,0,5,16.11,40,4.653846,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,3.480769
3216,0,1,1981,30,28,50200,268,1,0,0,0,0,0,0,1,0,0,0,0,1,16,0,0,0,1,0,0,0,0,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,1.119972,.4652893,.9871026,1.331794,1.480063,.9946353,1.014156,1.091875,.7741352,89207,71,172,185,16,18,16,18,2,0,1,0,0,0,1,0,6,30.59,55,2.519231,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,6.673077
6576,0,1,1984,27,20,23652,219,0,0,0,1,0,0,0,0,1,0,1,0,0,10,0,0,0,0,0,0,1,0,11,,0,0,0,1,,,,,0,1,0,0,0,1,0,0,0,0,-1.413612,-1.958212,-1.214743,-1.512128,-1.352615,-.9210472,-1.649209,-1.707232,-1.692456,6877,71,195,240,11,11,,11,5,0,0,0,1,0,1,0,11,20,25,.6346154,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,6.326923
4411,0,1,1982,29,30,,,0,0,0,1,0,0,0,1,0,0,0,0,1,17,0,0,0,1,0,0,0,0,4,3,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,-.3671904,.1476939,.7704737,-1.038014,-1.286194,-.8794233,.0500569,-.1369167,.4892457,39320,70,165,165,13,20,,20,10,0,0,0,1,0,1,0,9,11.05,40,1.615385,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,3.269231
4041,0,1,1983,28,21,76100,363,1,0,0,0,0,0,0,0,1,0,0,0,1,17,0,0,0,1,0,0,0,0,10,9,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,.8522226,1.315634,.7867079,.4271284,.3753282,.2674073,1.045606,.9456733,1.120739,82357,70,190,190,12,12,12,12,3,0,0,1,0,0,1,0,3,7.05,55,.3461539,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,4
3956,0,1,1980,31,20,,,1,0,0,0,0,0,0,1,0,0,1,0,0,14,0,0,0,0,0,1,0,0,,,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,.7930813,-.2518034,.2167353,1.25773,.45585,.8008866,.4257737,.5634385,-.0190931,64517,69,132,147,12,12,12,12,4,0,0,1,0,1,0,0,7,13.5,33,4.019231,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,13.92308
5279,0,1,1980,31,27,56000,352,1,0,0,0,0,0,1,0,0,0,0,0,1,16,0,0,0,1,0,0,0,0,,,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1.321608,.5768731,.1444514,1.160198,1.08859,.6010968,.9240828,.8957061,.3842738,82761,66,140,155,16,15,16,15,1,0,1,0,0,1,0,0,5,29.91,45,5.5,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,8.673077
5983,0,1,1983,28,31,,,0,1,0,0,0,0,0,1,0,0,1,0,0,14,0,0,0,0,0,1,0,0,13,,0,1,0,0,,,,,1,0,0,0,0,1,0,0,0,0,-.7546685,-.856227,-1.412948,-1.17261,-.1179386,-.278664,-1.038727,-1.174926,-1.210491,9399,66,200,210,12,12,12,12,1,0,0,1,0,0,1,0,5,21.5,42,4.615385,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,5.384615
2775,0,1,1982,29,31,78700,375,1,0,0,0,0,0,0,1,0,0,0,0,1,15,0,0,0,0,0,1,0,0,,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,.5715836,1.45673,1.047377,.5691453,.3085146,.6066887,1.001774,1.019309,1.334991,85580,73,175,185,14,14,14,14,5,0,1,0,0,1,0,0,3,12,40,5.884615,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,5.942307
3076,0,1,1982,29,30,99000,784,1,0,0,0,0,0,0,1,0,0,0,1,0,18,0,0,0,1,0,0,0,0,8,8,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1.427242,.1659066,1.505546,1.204164,-.7535256,-.0992768,1.243218,1.203444,.8909553,85574,70,180,220,12,14,12,14,1,0,1,0,0,1,0,0,9,22.31,50,3.730769,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2
962,0,1,1980,31,22,59000,315,1,0,0,0,0,0,0,0,1,0,0,0,1,14,0,0,0,0,1,0,0,0,,,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,.1484069,1.166508,.7827742,.1700356,-1.262505,.1566346,.6167503,.6339507,1.039116,72445,74,240,275,14,17,14,17,3,0,0,0,1,0,1,0,3,70,35,10.53846,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,9.769231
4066,0,1,1982,29,20,26000,111,1,0,0,0,0,0,0,0,1,0,0,0,1,11,0,0,0,0,0,0,1,0,9,12,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,-1.142931,-1.51535,-1.691629,-2.020755,-2.041427,-.3582866,-1.5098,-1.783338,-1.710601,2659,72,195,200,12,12,12,12,5,0,0,1,0,0,1,0,,15.65,40,6.230769,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,11.78846
1831,0,1,1983,28,30,246474,1627,0,1,0,0,0,0,0,1,0,0,0,0,1,16,0,0,0,1,0,0,0,0,13,12,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1.269929,-.0298271,-.1607678,-.2502955,.8438656,1.521626,.645099,.2313617,-.102032,56505,76,189,195,12,14,20,14,3,0,1,0,0,0,1,0,4,18,40,4.134615,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,5.769231
4079,0,1,1983,28,22,31500,249,0,0,0,1,0,0,0,1,0,0,0,0,1,12,0,0,0,0,0,1,0,0,12,,1,0,0,0,,,,,0,0,0,1,0,1,0,0,0,0,-1.32049,-.1402414,-1.642033,-1.357073,-2.106503,-.8827087,-1.215893,-1.248629,-.9508379,13725,67,155,195,12,12,,12,1,0,0,1,0,1,0,0,,16.4,50,.2884615,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,8.480769
3871,0,1,1981,30,29,,,1,0,0,0,0,0,0,1,0,0,0,0,1,11,0,0,0,0,0,0,0,1,,,,,,,,,,,0,1,0,0,0,0,0,0,0,1,-.5167554,-1.248978,-2.234537,-1.475434,-1.43486,-2.886461,-1.24166,-1.5329,-1.858071,10896,73,200,240,14,12,14,12,1,0,0,1,0,0,1,0,2,16.83,40,6.711538,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,10.75
3305,0,1,1984,27,19,12000,111,0,0,0,1,0,0,0,0,1,0,1,0,0,19,0,0,0,1,0,0,0,0,12,,0,0,0,1,,,,,0,0,1,0,0,1,0,0,0,0,-.9351677,-.9360262,-1.112434,-1.247095,-.5205576,-.6230767,-1.077275,-1.184516,-1.092789,12919,70,160,170,12,12,,12,1,0,0,1,0,0,1,0,2,10.02,24,1.519231,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,.7307692
738,0,1,1981,30,24,70000,374,1,0,0,0,0,0,0,1,0,0,0,0,1,19,0,0,1,0,0,0,0,0,,,,,,,,,,,1,0,0,0,0,0,0,0,1,0,.7971019,1.186966,.6812859,1.687998,1.594147,1.05105,.9509887,1.217574,.995904,91394,65,130,130,18,16,18,16,2,0,1,0,0,0,1,0,5,40.38,40,4.019231,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,4.769231
145,0,1,1984,27,24,69500,371,0,1,0,0,0,0,0,1,0,0,1,0,0,15,0,0,0,0,1,0,0,0,7,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,-.0848367,-.3247634,.1575395,-.1604608,-.1901745,.5192472,-.0930198,-.1160651,-.0895687,39585,71,200,204,12,16,12,16,5,1,0,0,0,0,1,0,3,32,36,4.942307,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,2.980769
8788,0,1,1981,30,17,45800,218,0,0,1,0,0,0,0,1,0,0,0,0,1,15,0,0,0,0,1,0,0,0,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,.5541502,-.9291182,-.8044272,-.3336726,-.3215479,-.5494499,-.1722536,-.424032,-.9248521,35592,72,228,250,14,11,14,18,1,0,0,1,0,1,0,0,5,23.72,48,7.980769,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,9.865385
3515,0,1,1984,27,20,15800,125,0,0,0,1,0,0,0,0,1,0,0,0,1,14,0,0,0,0,0,1,0,0,6,6,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,.9583638,1.068506,.0652385,1.042788,.249677,-.3185609,.8377813,.8766121,.6042078,78584,71,245,354,12,14,,14,1,0,0,1,0,0,1,0,4,16,25,5.134615,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,5.019231
5651,0,1,1981,30,24,49000,255,1,0,0,0,0,0,1,0,0,0,0,1,0,12,0,0,0,0,0,1,0,0,,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,-.586018,-.331515,-.6098166,-.6326296,.1168198,-.6825393,-.5811686,-.6050577,-.5023826,23468,71,220,250,12,12,12,12,2,0,0,1,0,0,1,0,4,9,30,2.730769,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,10.05769
970,0,1,1983,28,26,83750,526,1,0,0,0,0,0,0,0,1,0,0,0,1,18,0,0,0,1,0,0,0,0,4,4,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1.097305,-.1926029,-.42099,.27871,.0441206,.2402908,.4339962,.2127206,-.3276071,49509,69,140,135,18,16,18,16,1,0,0,0,1,0,1,0,7,18,35,2.423077,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,3.269231
4296,0,1,1983,28,29,58000,302,1,0,0,0,0,0,0,0,1,0,0,0,1,18,0,0,1,0,0,0,0,0,10,2,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1.798455,1.306528,1.838717,1.946296,1.212826,1.565573,1.852204,1.927405,1.676895,99676,73,215,226,16,16,16,16,2,0,0,1,0,0,1,0,3,38.46,40,5.865385,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,6.865385
694,0,1,1980,31,21,34299,164,1,0,0,0,0,0,0,0,1,0,0,1,0,15,0,0,0,0,0,1,0,0,,,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,.4488998,-.3041648,.6860249,.6439142,.5020113,.9794819,.3511872,.4120305,.2032452,60768,71,150,185,12,12,12,12,4,0,1,0,0,0,1,0,5,15.09,50,4.826923,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,9.096154
1360,0,1,1981,30,32,103750,652,1,0,0,0,0,0,0,1,0,0,0,1,0,16,0,0,0,1,0,0,0,0,,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,1.668744,.5267571,.4677702,2.419488,-1.275604,1.773847,1.189931,1.421684,.5299666,87685,66,125,145,16,12,16,12,1,0,0,1,0,0,1,0,4,15.38,45,6.711538,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,7.596154
3915,0,1,1983,28,26,87000,689,0,1,0,0,0,0,0,0,1,0,0,0,1,14,0,0,0,0,0,1,0,0,11,6,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,.2075481,-.1766668,-1.091563,.1143897,1.10649,1.394147,-.2348741,-.2654305,-.6767097,34061,80,263,270,12,13,14,13,0,0,0,1,0,0,1,0,5,19.5,40,3.538461,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,4.903846
6512,0,1,1983,28,27,123950,779,0,1,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,1,0,0,0,0,12,12,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2.467638,.5313508,1.389445,2.194367,1.73956,1.210876,1.883506,1.841442,1.023924,92297,73,165,170,12,17,17,17,1,0,0,0,1,0,1,0,5,10,14,1.096154,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,.9807692
3725,0,1,1983,28,29,53400,336,1,0,0,0,0,0,0,1,0,0,0,0,1,16,0,0,0,1,0,0,0,0,10,7,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1.57575,.7533177,1.228196,1.750172,1.080278,.5388846,1.410034,1.484556,1.056304,94502,69,200,250,13,14,13,14,1,0,0,1,0,0,1,0,5,12.36,70,4.961538,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,5.653846
